RegionName,StateName,SizeRank,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
Bangor,ME,288,1058.8154217808603,1054.8966053330098,1060.7006985929709,1064.47476192188,1083.9950953584616,1099.186468197246,1123.6196287225616,1124.3223383526154,1133.4031485911264,1139.376383468418,1140.15661801195,1136.8654418962103,1127.3540790499842,1143.9871247818892,1170.05728000839,1185.2967269722926,1203.4169568646926,1217.7098819932553,1256.631876508558,1276.526218593851,1281.722996361971,1268.7315634185925,1269.430231849226,1274.7670932892945,1290.6228776595908,1286.5918473113209,1305.848295605995,1310.7534057889045,1354.8851592485514,1367.99980035694,1398.20994871427,1387.7387573185642,1403.5135319247552,1408.4416725452934,1428.0854000278546,1405.9576360079875,1407.224168483574,1417.6946064449896,1439.6129233411816,1447.4546881192082,1442.437290380656,1462.1000876783644,1469.2771537142223,1462.448974661114,1438.5792160813378,1442.9373790399786,1454.8059275643857,1484.5751065827294,1495.12825924657,1529.0438709193993,1556.4430227810526,1553.6431930909728,1531.0669261147657,1497.217348927875
Homosassa Springs,FL,289,1158.429408897857,1152.2744738614565,1160.2449764571468,1168.0617676256682,1152.070702252748,1152.6369514995906,1164.940607873598,1190.5943354475053,1201.326190858649,1206.638787135918,1224.4457595818044,1238.0239673384162,1263.6529463156269,1265.1901122665022,1287.3636258645356,1306.6439789842632,1330.185798788793,1357.2740619157253,1367.2805441349683,1411.7818209831526,1398.236827566716,1419.2958405992808,1418.4986615130474,1461.2295351664216,1490.8405121326373,1507.5029554241712,1523.9159381415452,1543.7615335148903,1573.3440326240304,1596.6680806944648,1607.4972586594672,1625.6664748917651,1563.971734386051,1548.2953412863628,1541.4803645106513,1609.410468147113,1642.7979371637823,1664.186887600544,1666.0541703607837,1645.8888229462973,1651.284446410977,1660.339064021228,1665.233864223067,1680.5013699545084,1696.4324199175408,1713.2022460992391,1731.4017631574673,1720.6077918268904,1740.531610242006,1718.31510963105,1727.4846407996663,1727.3767396259177,1733.558775568934,1733.996398046398
Hanford,CA,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.6178624121244,1688.2384654436146,1700.3874437853806,1744.1037497396762,1784.4089446830842,1793.606309965273,1813.781504565256,1790.749578563942,1841.174691867864,1828.4674102143729,1840.510585857117,1833.4100375657629,1846.577035858704,1851.1663449105756,1834.6188976670956,1848.9223372175024,1888.815004238016,1907.7905315012133,1906.009059948581,1849.0356288047008,1832.2559243274336,1837.9120197611385,1874.234687767762,1922.0757975158904,1930.801234813239,1951.559829059829
Jefferson City,MO,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.0440298348176,,907.1685066244504,888.9918822087692,879.6875310782133,881.2514949211871,871.8608707138648,901.5785569515124,901.6917412780854,908.030652322385,882.533139144337,880.7963679090323,882.3264963506541,896.659769696302,924.7155709943784,938.309523809524
Florence,AL,292,,,,,,,,,,,797.4281286772676,802.8665780182108,807.6115229035669,820.7827083042285,809.1406140251945,824.8364548229159,824.3966078819155,857.7720469278777,862.1326134180019,883.2088109707149,879.1294056393239,905.3301816372256,910.9035166475384,926.9601968629564,921.0820778699024,933.1264259344312,927.9398855051744,952.7662285125756,954.8447542222408,984.6183623547244,970.0225766553943,977.4554933377884,995.2582784796704,1005.4662284806208,1021.4760272312128,1013.6491711598602,1035.4786015950433,1031.9746565096489,1031.0742479671374,1030.2611914637823,1061.6860766889092,1087.7951057777098,1100.5713656734792,1111.536599246474,1102.3418566631324,1128.29442455431,1106.57439223365,1123.5098967078695,1098.621935098611,1096.1603397784204,1106.7603707448936,1115.60939241211,1148.8949387639868,1141.6369047619048
Dothan,AL,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.4815631160752,1353.1554327918052,1414.4872595032132,1419.2872942762006,,1345.9004936649603,1360.7821993771136,1392.844297340487,1425.5176532608752,1453.9223747801348,1454.784680820621,1476.9124347661188,1441.6071199631615,1420.5202981613345,1382.9259217281042,1407.23711279021,1452.053040516383,1509.0599818968178,1509.888888888889
London,KY,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.7555397559394,739.6689490741546,736.6666666666666
Albany,GA,295,676.1764630889558,681.4625904664749,685.5440070963191,691.5022912746277,697.1921055097544,696.7117756550125,697.7921213975063,712.0878645150348,729.8041879663689,742.1615910867222,729.8927618930951,725.6769574811944,730.0580268703873,738.2172520077522,754.3904573611135,763.5048494887785,781.4873934893112,786.6750306242967,797.3419260196267,810.7296608332535,803.9506637466643,819.7922981040801,823.3559431904924,851.3453315686407,850.0414743811104,854.2390091805444,853.1976637681851,868.6471760923606,880.3639325139279,889.1053064478764,888.002778344876,895.820053642894,906.643441484156,911.0460768738736,905.9675109270912,895.9574799534865,899.0784023187592,891.2374685626827,903.6769095518204,916.8223264226468,932.015901783825,942.0677598823092,928.5939721693932,939.1101349572464,946.285814783468,963.2426986640796,973.7356685316475,970.7902577992694,979.5466239465646,972.3323576315978,975.2829114300398,982.393461680876,991.5009706781336,996.795584045584
Ottawa,IL,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.875
Sioux City,IA,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.291971321995,1063.488232231433,1057.922493419297,1098.185485101502,1115.621314064549,1155.801894729246,1159.5337874486602,1163.3615049612,1163.2814193817717,1179.2756494401242,1166.3328586936836,1147.310634603626,1137.447300081694,1165.1883716569714,1166.0568716040368,1170.3087939071304,1172.41621941959,1192.8489644638787,1203.6746031746031
Wichita Falls,TX,298,811.8929675420261,823.8636011224335,822.0916980322007,827.5249288793972,844.8921982496136,852.4297574092907,849.1147431931498,841.9686034172403,853.4171547829537,858.1821760049315,876.3683382070432,879.2824712381099,907.4682846761496,905.1638263772352,907.4179736331496,907.3177263896396,923.9141270992998,969.8077106021316,974.6831644498916,969.099013743951,964.6580867430072,980.102786831165,991.23436803229,984.224564224118,1001.7023451271922,1027.9796714774557,1035.7451585101444,1045.5249971063577,1052.0025776892724,1085.9702680289915,1078.080367047091,1092.6516881889152,1088.2219722733194,1096.1144045895649,1079.2054357981076,1081.1282526160544,1086.199952385989,1102.578313301547,1105.9045869811548,1122.5369333344042,1113.5540712263007,1137.1863700425215,1153.149801633581,1152.724719359463,1146.837991079248,1142.9803806768157,1154.2393806196485,1152.3626074713366,1154.5367798638308,1165.959480430014,1168.8433135754992,1162.6226094112585,1165.0145750103577,1182.6608522196757
Texarkana,TX,299,,,,,,,,,,,,,,,,,,,,,,,917.8802342423216,,971.765859471862,963.8250070885108,982.9278047295344,992.6614072720628,1007.1858379067164,1024.57978737912,1028.1976354114713,1037.3934277572343,1039.419118260831,1034.86136225439,1033.2939612173648,1040.597083730078,1056.7849354460395,1062.5646920419802,1054.874200846469,1069.0534543885458,1082.1804883423522,1097.83664188999,1089.6936461699456,1083.7129233695814,1086.9154435819698,1127.1241487847306,1137.7244398801868,1142.7784921382445,1122.299892227134,1129.6563364718968,1136.6784850793802,1124.7062491102174,1141.5465512751948,1158.3988095238094
Valdosta,GA,300,,,,917.4296770980744,925.2533659912287,936.7374224848716,926.6788012289484,943.370360960821,951.1551959419132,975.489813873712,959.2014780738568,964.436319389672,961.9768816062642,974.4308707007608,972.163303902532,967.8018038482436,985.5831315723786,993.94666088534,1011.151851266659,1031.117228188054,1067.3155595238732,1091.260862940689,1116.1885094265897,1119.1944770540556,1126.1693193890528,1140.2282494335634,1172.9472422073925,1203.1872709475774,1202.7337686666528,1196.9603310652192,1201.184977457891,1214.9626548356275,1208.2911822814235,1192.86588867479,1184.8109294279795,1202.615804365583,1182.9463658273985,1179.8399027081596,1184.328772118079,1212.1822898122523,1237.1086236647652,1217.4746355401153,1226.139404785809,1222.0360124977278,1268.835367903449,1291.0992471073414,1289.2460706816323,1270.831027540586,1269.3268191984575,1272.8043424609727,1272.7066037979057,1277.924418514151,1294.139793670744,1313.009438009438
Logan,UT,301,,,,,,,,,,,,,,,,,,,,,,,,,,1166.407722765374,1182.195928434461,1224.682630589011,1300.4874158409236,1301.0453411568562,1307.310340164516,1284.6185199191932,1289.1959153346102,1293.2057892409684,1343.1677739516608,1405.628757270514,1411.5540212964977,1383.831517593214,1347.873443807776,1339.9806738809016,1336.9718314151332,1330.6416039614692,1336.4413188190222,1338.8464997660524,1337.72974048679,1338.385800785973,1353.6547790699449,1356.5817946298882,1378.9435514327129,1399.1295277018794,1415.2438763707348,1383.0734778000156,1358.075403716092,1371.5591815591815
Flagstaff,AZ,302,1489.565323391178,1504.3722747981922,1511.094694482045,1519.1601064516,1529.008745927736,1548.0663620764292,1571.8592086944504,1580.8749553522446,1590.3811789161916,1596.6402687313098,1572.447473791029,1583.4368923735767,1587.379375970669,1632.8751367416396,1659.3544709865394,1703.1287097679697,1718.8916482868035,1747.8123373010446,1757.8080606962235,1787.443524137068,1842.405141399,1879.7692666209864,1921.0601122269848,1929.9818365491976,1982.4775057642823,1995.599316704212,2009.473844877372,2018.238648584561,2028.8582649455327,2036.4214539967047,2052.467728647189,2077.7373662394543,2110.6622603453325,2099.352844393888,2103.9631002016827,2060.7283881707503,2056.542447815509,2053.557170400525,2096.811603783732,2134.097597715041,2158.718022870421,2177.1688912742984,2195.990810942789,2201.1211477181228,2176.1491360116784,2156.2718954236334,2171.7872170836667,2187.1614827616063,2175.031069160937,2158.5753464828963,2205.436613982025,2253.176617933821,2279.975199721318,2262.169105691057
Rocky Mount,NC,303,,,,,,,,,,,,,,,,,,,,,,,,,,1001.2895714415567,995.7417830540824,1031.8294484362327,1030.68517585862,1058.3237186302435,1073.9619598439826,1082.9107335058975,1085.078391239015,1113.4888489384873,1108.385601898308,,1140.2671144747485,1164.5766274595362,1151.7713763532806,1164.850400376816,1174.6735135282522,1201.1014044734395,1190.26775118757,1179.0661871281122,1160.4194598512436,1189.2786034856224,1170.1148984492395,1169.5400371977205,1186.1307846737882,1259.519511218149,1278.5415601635266,1262.066388714543,1255.2308357202137,1263.809523809524
Pottsville,PA,304,,,,,,,,,,,,,,,,,,,,,,,,,925.1390168383878,914.5473183798064,949.738121386972,978.6657017911072,1006.0814416887064,1006.0645716948536,1008.343000710027,1028.3967564070665,1016.9380898457767,1002.7755321573428,995.745348131008,1005.7701570930084,1019.2697283507268,1033.3499788022866,1026.1260542271402,1036.474158073732,1078.683086221416,1095.8738504930216,1091.5482713385734,1069.014619430174,1069.9862332366074,1097.3563654238646,1101.223713372458,1129.4074890685026,1118.3576469547002,1121.6674109695775,1121.321033801184,1122.7038368855472,1132.3612788233086,1122.1666666666667
Dalton,GA,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.7554298787063,678.2790213776018,690.8285436347171,681.9945835140676,683.093708520444,668.5981867592243,678.8081150819564,,742.7333675770844,960.9073888011324,,1422.2898540400183,1437.467439725558,1458.6452474676832,1469.3746092996776,1429.7222222222224
Lebanon,PA,306,,,,,,,,,,,,,1002.323725832618,997.045297840662,1010.9431657816544,1014.4971865407724,1037.668188807514,1028.8417990852065,1044.5852813326387,1042.4130482581031,1072.3486613789996,1078.4377983404895,1110.739305643205,1093.2315169461583,1116.329918501565,1088.263661647529,1123.8962555308765,1141.9226471962825,1196.081943694864,1195.6384709714453,1183.7425559251872,1184.4131569002404,1186.2234039635666,1191.985323123691,1214.5914539649048,1224.282751913341,1253.2756804092996,1244.8688283778004,1278.90636918587,1274.5296182549073,1262.8531141923509,1253.8694720926053,1272.015423299591,1287.324384929154,1287.2948325366672,1297.254573504241,1301.7706523244751,1319.2416629519903,1323.3325721321412,1346.4229827733325,1345.3670596157283,1338.0453759429906,1349.0100487433842,1342.0230769230768
Morristown,TN,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.137938996333,1308.68394155434,1311.7408606122922,1359.8197808562693,1402.5168986942658,1431.5936280332664,1387.384689205306,1373.520760218223,1341.2900610741265,1386.129747193548,1399.9312201597625,1411.2153789833956,1391.4963007620956,1450.92663309461,1500.9424604068902,1503.0604725343103,1485.058574932898,1490.8172598455317,1525.8172546772528,1603.7777777777776
Winchester,VA,308,1281.158595049224,1289.895680769104,1297.909506736305,1319.4377331465591,1327.8653764773285,1335.6338553683916,1346.482750420697,1350.8284943773465,1359.7801544370832,1377.1936601786108,1368.359700965641,1377.6269113589306,1382.630267959016,1417.2561726442632,1436.5104438457536,1428.2207715454851,1450.1828622980172,1465.5097896919858,1502.324307444498,1501.944577777088,1533.5592108391138,1553.28387199674,1563.2582254714162,1559.7564999902445,1564.909708788728,1580.7670960928194,1602.4938083505242,1622.2216943398685,1644.0970593111842,1660.912402168173,1668.3187820011335,1669.6285525093792,1676.0718363167434,1687.8954926406718,1691.7183799886195,1680.8879133870664,1689.8948289418963,1702.7313473184454,1718.9610083820162,1724.7815378027742,1743.1284124823535,1766.9036349142043,1778.30360532228,1769.9040309171974,1757.3941217736851,1744.9661444116364,1763.4962897884395,1772.7817588446078,1795.6772145154462,1779.4284745754178,1813.3577474991264,1828.1367667854772,1880.467331356006,1870.3919413919411
Wheeling,OH,309,697.3662883446975,698.8275396312498,697.992324918007,698.1072099059915,700.5649106510461,695.6652165432628,696.2226862152708,695.1526364436309,702.0323461508822,705.2641993955297,703.4064560667902,706.5503658332154,702.315577030273,698.6251820887978,698.5081749311177,713.3759580224669,720.0929206152335,715.6657818459774,704.1826356261383,710.3926498139734,716.9656909642295,713.03601512322,715.268470759987,722.2535738009699,725.6260670182845,712.782322660447,714.6542736011347,728.1400532919752,742.3038558760553,734.9131674936536,737.5614595310947,736.0396340787407,744.9022208282006,749.5826925364225,751.2670742807073,786.9609498267494,793.2883871768901,791.5116868748734,764.2142567013002,773.0729613589168,800.9245269848531,810.5829774063455,813.2823951892631,804.3759283250686,793.5222527535498,773.5768330494927,791.0067777807895,810.2923535228972,817.6868217607491,817.7820271337167,803.3298743238051,819.2512115161221,817.1905250313341,844.468253968254
Morgantown,WV,310,1040.4631325436008,1035.9378228921964,1025.909975192208,1023.543103803129,1024.4895175971042,1036.31535294399,1051.4170092025113,1044.6023799636434,1041.4362468851934,1047.7351597393824,1043.0467848788624,1063.750781985421,1069.5557251983762,1090.8540703240617,1081.982247094921,1088.097218636775,1100.5493749053862,1106.4858026110528,1090.2677879324283,1071.6877946936474,1074.9271142698608,1093.6142493610646,1109.7809578923957,1111.218300430828,1133.244296957257,1142.1512396984924,1148.21784746408,1137.6664135399294,1150.1233489902738,1164.9336284565295,1169.579588541065,1175.9701477049732,1190.6361601270469,1202.0577549550242,1205.876059696255,1198.6007854145105,1196.9438834650923,1203.6602590673056,1189.802326625658,1195.6590573071387,1200.5856559363249,1214.4288230159798,1213.1714448350826,1216.6137865950716,1214.1138993647735,1220.5520355405674,1226.0042275431872,1245.9911841385344,1261.5784762616315,1250.3462902028596,1239.6392103040228,1228.2596350231938,1240.7539737062705,1253.7714097496707
La Crosse,WI,311,,,,,,,,,,,,,,,,,,,,894.8046084192882,888.0585177843454,897.169242482995,914.5191936965472,925.320041160272,906.4761198446176,909.7723780513896,924.5088318872436,957.7973876969296,964.8747849263436,966.7630028521224,984.3643809003104,997.3455272745653,1003.2741165648032,998.043410971658,1000.7991383191678,1014.608369377884,1026.8295799454468,1043.8753542755028,1042.7774678574558,1054.310481640283,1057.8656663833244,1070.3857971654925,1068.783331268979,1078.4325988669923,1080.7490229437983,1091.6810392464515,1082.659974932013,1077.2646905718127,1069.7280954644125,1079.661911705143,1093.6623342057696,1102.4695902148171,1099.491203040625,1111.062271062271
Napa,CA,312,2371.88637614251,2371.0399186538166,2394.6280100711524,2383.987883764129,2410.2519822940435,2406.099035437643,2435.0495745110047,2431.535124626389,2479.3083903703164,2515.383561838622,2532.187350786705,2545.1181212223014,2522.186836718261,2518.6015969896407,2492.3085330265963,2485.260613923169,2529.5781540404,2556.552959686359,2637.0896861321166,2691.658052211283,2725.2160018845243,2708.563567212156,2687.639249625088,2705.3869357166263,2721.827854653552,2727.755250383619,2745.8071712724304,2792.9243558527587,2841.774986815442,2870.000330457281,2909.5925232616646,2897.5852025691424,2899.8271420492565,2865.885434876808,2848.53667868036,2837.16619253778,2823.7083078221854,2855.249175084164,2884.2111615650333,2942.656915981692,2937.214238134423,2945.823353704808,2910.93254477356,2931.346027287866,2943.801476595941,2969.495400137645,2948.531540514547,2913.3939989942187,2892.125698768524,2913.036202881744,2937.2916965301256,2970.273270814482,2991.9025179055493,3011.8365591397846
